id.1,organization_id,age,gender,size,coat,tags,name_x,description,status,status_changed_at,published_at,distance,breeds.primary,colors.primary,attributes.spayed_neutered,attributes.house_trained,special_needs,shots_current,contact.address.city,contact.address.postcode,animal_id,organization_id.1,name_y
47361485,TX988,Baby,Male,Large,Wire,[],King,"Are you lonesome tonight? Enter King, Elvis, and Presley! 

These sweet and scruffy pups are looking to Jailhouse Rock their...",adopted,2/24/20 17:57,2/12/20 17:18,4.9128,Schnauzer,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47361485,TX988,SNIPSA Inc.
47360973,TX988,Baby,Female,Large,Wire,[],Presley,"Are you lonesome tonight? Enter King, Elvis, and Presley! 

These sweet and scruffy pups are looking to Jailhouse Rock their...",adopted,2/24/20 17:58,2/12/20 17:05,4.9128,Schnauzer,Gray / Blue / Silver,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47360973,TX988,SNIPSA Inc.
47360827,TX988,Baby,Male,Large,Wire,[],Elvis,"Are you lonesome tonight? Enter the King of Rock n&#039; Roll, Elvis!

This sweet and scruffy pup is looking to...",adopted,2/24/20 17:58,2/12/20 16:44,4.9128,Schnauzer,Gray / Blue / Silver,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47360827,TX988,SNIPSA Inc.
47345098,TX988,Baby,Male,Medium,Short,[],Chester,"Meet our very own rolly polly, Chester! This pot bellied pup is not only a chonkers, he also is one...",adopted,3/16/20 18:54,2/10/20 21:33,4.9128,Hound,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47345098,TX988,SNIPSA Inc.
47345074,TX988,Baby,Male,Medium,Short,[],Holstein,These siblings were being surrendered to a local shelter when a SNIPSA employee had popped in. She saw these puny...,adopted,2/24/20 17:58,2/10/20 21:31,4.9128,Hound,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47345074,TX988,SNIPSA Inc.
47343630,TX988,Young,Female,Large,Short,[],Katie,"Sweet, spunky, energetic, and lovable, this beautiful pup is looking for a new family to call home! Katie is a...",adopted,4/20/20 15:19,2/10/20 20:45,4.9128,Labrador Retriever,Brown / Chocolate,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47343630,TX988,SNIPSA Inc.
47343385,TX988,Baby,Male,Medium,Short,[],Bandit,"With his little black mask around his big puppy dog eyes, Bandit is aptly named! Not only does he look...",adopted,2/24/20 17:58,2/10/20 19:18,4.9128,Australian Cattle Dog / Blue Heeler,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47343385,TX988,SNIPSA Inc.
47325110,TX988,Young,Male,Small,Wire,[],Mr. Cotton Tail,"With his short little legs, long body, and the fan-favorite cotton tail stub, this little guy is as cute as...",adopted,3/2/20 15:55,2/8/20 1:08,4.9128,Corgi,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47325110,TX988,SNIPSA Inc.
47321452,TX988,Young,Male,Large,Short,[],Geoffrey,"Meet the handsome Geoffrey! Not only is Geoffrey a looker, he is one smart cookie! Geoffrey already knows “sit”, “stay”,...",adopted,2/24/20 17:58,2/8/20 1:00,4.9128,Hound,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47321452,TX988,SNIPSA Inc.
47321235,TX988,Young,Male,Small,Wire,[],Pepsi,Sweet little Pepsi will steal your heart as soon as you meet him! He’ll greet you with a big smile...,adopted,2/17/20 16:56,2/7/20 18:31,4.9128,West Highland White Terrier / Westie,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47321235,TX988,SNIPSA Inc.
47320416,TX988,Young,Male,Large,Medium,[],Beau,"Meet SNIPSA’s sweetheart, Beau!

Beau stole all of our hearts the second he walked through our doors. Not only is...",adopted,2/10/20 16:33,2/7/20 18:14,4.9128,Golden Retriever,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47320416,TX988,SNIPSA Inc.
47320251,TX988,Young,Male,Large,Medium,[],Sammy,"Check out this showstopper! With his golden eyes and golden coat, Sammy catches everyone’s eye. And then you see his...",adopted,2/10/20 16:33,2/7/20 17:21,4.9128,Golden Retriever,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47320251,TX988,SNIPSA Inc.
47286619,TX988,Young,Male,Small,Curly,[],Humpty Dumpty,"Meet Humpty Dumpty! This little floofer gets along with everyone he meets-dogs, cats, kids..he meets them and Humpty Dumpty is...",adopted,2/6/20 20:30,2/3/20 23:22,4.9128,Poodle,Black,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47286619,TX988,SNIPSA Inc.
47251618,TX988,Baby,Male,Small,Short,[],Cash,This peppy puppy will steal your heart with those big bat ears and sweet puppy dog eyes!  And once you...,adopted,2/17/20 16:57,1/30/20 20:14,4.9128,Jack Russell Terrier,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47251618,TX988,SNIPSA Inc.
47250558,TX988,Young,Female,Large,Medium,[],storm,"Calm, cool, and collected…there is such a husky!  Though her wild blue eyes may say otherwise, Storm is the perfect...",adopted,2/7/20 18:15,1/30/20 18:44,4.9128,Husky,Black,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47250558,TX988,SNIPSA Inc.
47249739,TX988,Baby,Male,Large,Short,[],Wheezy,"Looking for a pup to go to infinity and beyond with? Look no further than our Toy Story litter!

When...",adopted,2/10/20 16:34,1/30/20 17:56,4.9128,Labrador Retriever,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47249739,TX988,SNIPSA Inc.
47203809,TX988,Adult,Female,Large,Medium,[],Bailey,"Meet our forever smiling, oversized teddy bear...Bailey!

An Alaskan Husky/Shepherd mix, Bailey has a coat that is so soft and...",adopted,2/17/20 16:57,1/25/20 3:42,4.9128,Shepherd,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47203809,TX988,SNIPSA Inc.
47203753,TX988,Baby,Female,Medium,Short,[],Blossom,"Freckle-faced Blossom was found roaming around the rural country before getting picked up and brought to SNIPSA, and from the...",adopted,2/17/20 16:57,1/25/20 3:37,4.9128,Australian Cattle Dog / Blue Heeler,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47203753,TX988,SNIPSA Inc.
47203705,TX988,Adult,Female,Large,Short,[],Mrs. Potato Head,"Hi there! My name is Mrs. Potato Head and I have being the most amazing, loving mama to my litter...",adopted,2/17/20 17:00,1/25/20 3:23,4.9128,Labrador Retriever,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47203705,TX988,SNIPSA Inc.
47203182,TX988,Baby,Male,Medium,Wire,[],Moon,"Have you been looking for the sweetest pup to join your family? You won’t go wrong with Moon!

Moon is...",adopted,2/10/20 16:41,1/25/20 1:25,4.9128,Schnauzer,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47203182,TX988,SNIPSA Inc.
47202998,TX988,Baby,Male,Medium,Wire,[],Crescent,"Have you been looking for the sweetest pup to join your family? You won’t go wrong with Crescent!

Crescent is...",adopted,2/10/20 16:42,1/25/20 1:23,4.9128,Schnauzer,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47202998,TX988,SNIPSA Inc.
47202700,TX988,Baby,Female,Medium,Wire,[],Eclipse,"Have you been looking for the sweetest pup to join your family? You won’t go wrong with Eclipse! 

Eclipse is...",adopted,2/7/20 18:15,1/25/20 0:58,4.9128,Schnauzer,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47202700,TX988,SNIPSA Inc.
47202565,TX988,Baby,Female,Medium,Wire,[],Fancy,"Little Fancy is as sweet as they come! When she isn’t greeting you with a hundred kisses, she’s jumping up...",adopted,2/7/20 18:15,1/25/20 0:33,4.9128,Schnauzer,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47202565,TX988,SNIPSA Inc.
47202553,TX988,Baby,Female,Medium,Short,[],Maxine,Looking for a happy-go-lucky gal? Look no further than Maxine! This beautiful  Catahoula would love nothing more than to chase...,adopted,2/21/20 21:00,1/25/20 0:15,4.9128,Catahoula Leopard Dog,Merle (Blue),TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47202553,TX988,SNIPSA Inc.
47200515,TX988,Baby,Male,Medium,Medium,[],Hooch,Remember Hooch… an ordinary “junkyard” dog from the 1980’s storyline with Tom Hanks. Well something about this pup reminded us...,adopted,2/7/20 18:16,1/24/20 20:46,4.9128,Golden Retriever,Golden,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47200515,TX988,SNIPSA Inc.
47200499,TX988,Baby,Male,Medium,Medium,[],Turner,Remember Turner… an ordinary “junkyard” dog from the 1980’s storyline with Tom Hanks. Well something about this pup reminded us...,adopted,2/7/20 18:16,1/24/20 20:43,4.9128,Labrador Retriever,Golden,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47200499,TX988,SNIPSA Inc.
47177761,TX988,Baby,Female,Large,Short,[],Barbie,"Looking for a pup to go to infinity and beyond with? Look no further than our Toy Story litter!

When...",adopted,2/24/20 17:59,1/22/20 18:04,4.9128,Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47177761,TX988,SNIPSA Inc.
47177474,TX988,Baby,Female,Large,Short,[],Jessie,"Looking for a pup to go to infinity and beyond with? Look no further than our Toy Story litter!

When...",adopted,2/17/20 17:00,1/22/20 18:00,4.9128,Shepherd,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47177474,TX988,SNIPSA Inc.
47177235,TX988,Baby,Male,Large,Short,[],Woody,"Looking for a pup to go to infinity and beyond with? Look no further than our Toy Story litter!

When...",adopted,2/10/20 16:43,1/22/20 17:47,4.9128,Shepherd,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47177235,TX988,SNIPSA Inc.
47177199,TX988,Baby,Male,Large,Short,[],Bullseye,"Run like the wind, Bullseye!

When Bullseye isn&#039;t chasing after all the toys, he is cuddling up in your lap....",adopted,2/24/20 17:59,1/22/20 17:13,4.9128,German Shepherd Dog,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47177199,TX988,SNIPSA Inc.
47176797,TX988,Baby,Male,Large,Short,[],Slinky,"Looking for a pup to go to infinity and beyond with? Look no further than our Toy Story litter!

When...",adopted,2/10/20 16:43,1/22/20 17:10,4.9128,Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47176797,TX988,SNIPSA Inc.
47176590,TX988,Baby,Male,Large,Short,[],Buzz Lightyear,"Looking for a pup to go to infinity and beyond with? Look no further than our Toy Story litter!

When...",adopted,2/17/20 17:01,1/22/20 16:29,4.9128,Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47176590,TX988,SNIPSA Inc.
47176563,TX988,Baby,Female,Large,Short,[],Bo Peep,"Looking for a pup to go to infinity and beyond with? Look no further than our Toy Story litter!

When...",adopted,2/10/20 16:44,1/22/20 16:19,4.9128,Shepherd,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47176563,TX988,SNIPSA Inc.
47155814,TX988,Young,Male,Large,Long,[],Mr. Wiggles,"Looking for that goofy guy who has nothing but love to give? Meet Mr. Wiggles!

This beautiful GP mix is...",adopted,1/29/20 20:10,1/20/20 22:55,4.9128,Great Pyrenees,White / Cream,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47155814,TX988,SNIPSA Inc.
47154988,TX988,Baby,Female,Medium,Short,[],Brittany,"Meet Brittany the Brindle Boxer!

We love our girl Brittany as much as we love alliterations…and we are REALLY into...",adopted,2/7/20 18:16,1/20/20 19:50,4.9128,Boxer,Brindle,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47154988,TX988,SNIPSA Inc.
47145272,TX988,Senior,Female,Small,Curly,[],Bun Bun,"There is one small hitch- Bun Bun has very limited vision. The upside, she has a strong sense of smell...",adopted,2/7/20 18:17,1/17/20 23:04,4.9128,Maltese,White / Cream,TRUE,FALSE,TRUE,TRUE,San Antonio,78209,47145272,TX988,SNIPSA Inc.
47145081,TX988,Baby,Female,Small,Long,[],Mumu,"This tail-waggin’, happy-go-lucky gal is Mumu! 

Mumu loves to be by your side and will run circles around you until...",adopted,1/18/20 15:43,1/17/20 22:52,4.9128,Shih Tzu,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47145081,TX988,SNIPSA Inc.
47145018,TX988,Baby,Female,Small,Short,[],Pearl,"Looking for the crown jewel of pups? Meet Jade, Sapphire, Topaz, and Pearl!

These pupsqueaks are playful, rambunctious, and happy...",adopted,1/27/20 15:45,1/17/20 22:28,4.9128,Chihuahua,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47145018,TX988,SNIPSA Inc.
47144999,TX988,Baby,Male,Small,Short,[],Topaz,"These pupsqueaks are playful, rambunctious, and happy as can be! Sapphire, Topaz, Jade, and Pearl love to run around and...",adopted,1/27/20 15:46,1/17/20 22:12,4.9128,Chihuahua,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47144999,TX988,SNIPSA Inc.
47144932,TX988,Baby,Female,Small,Short,[],Jade,"These pupsqueaks are playful, rambunctious, and happy as can be! Sapphire, Topaz, Jade, and Pearl love to run around and...",adopted,1/27/20 15:46,1/17/20 22:04,4.9128,Chihuahua,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47144932,TX988,SNIPSA Inc.
47144749,TX988,Young,Female,Small,Short,[],Ruby,"Now that her pups are old enough to find their own homes, Ruby is searching for hers too! Ruby is...",adopted,2/7/20 18:17,1/17/20 21:44,4.9128,Chihuahua,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47144749,TX988,SNIPSA Inc.
47144715,TX988,Young,Female,Small,Short,[],Velvet,"If you’re looking for a sweet and sassy gal, little miss Velvet is the one for you! Velvet loves to...",adopted,1/29/20 20:10,1/17/20 21:21,4.9128,Chihuahua,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47144715,TX988,SNIPSA Inc.
47141892,TX988,Baby,Female,Small,Short,[],Satin,"These tiny tots were born here at SNIPSA! Their mama, Velvet, came to us very pregnant and within days had...",adopted,2/7/20 18:17,1/17/20 17:23,4.9128,Chihuahua,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47141892,TX988,SNIPSA Inc.
47141837,TX988,Baby,Male,Small,Wire,[],Flannel,"Flannel and Suede were born here at SNIPSA! Their mama, Velvet, came to us very pregnant and within days had...",adopted,2/24/20 17:59,1/17/20 17:15,4.9128,Chihuahua,Bicolor,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47141837,TX988,SNIPSA Inc.
47141804,TX988,Baby,Male,Small,Short,[],Suede,"These tiny tots were born here at SNIPSA! Their mama, Velvet, came to us very pregnant and within days had...",adopted,1/17/20 17:10,1/17/20 17:09,4.9128,Chihuahua,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47141804,TX988,SNIPSA Inc.
47141753,TX988,Baby,Male,Medium,Short,[],Suede,"Flannel and Suede were born here at SNIPSA! Their mama, Velvet, came to us very pregnant and within days had...",adopted,2/24/20 18:00,1/17/20 17:07,4.9128,Chihuahua,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47141753,TX988,SNIPSA Inc.
47140988,TX988,Baby,Male,Medium,Short,[],Thunderbolt,"You’ll have heart eyes as soon as you meet these hound mixes!

Thunderbolt, Dumpling, and Kipper come trampling up to...",adopted,2/24/20 18:02,1/17/20 17:06,4.9128,Hound,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47140988,TX988,SNIPSA Inc.
47141612,TX988,Baby,Male,Small,,[],Corduroy,"These tiny tots were born here at SNIPSA! Their mama, Velvet, came to us very pregnant and within days had...",adopted,2/7/20 18:17,1/17/20 17:05,4.9128,Chihuahua,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47141612,TX988,SNIPSA Inc.
47140954,TX988,Baby,Female,Medium,Short,[],Freckles,"YYou’ll have heart eyes as soon as you meet Freckles!

Freckles come trampling up to you, ears flopping in the...",adopted,2/7/20 18:18,1/17/20 15:47,4.9128,Hound,"Tricolor (Brown, Black, & White)",TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47140954,TX988,SNIPSA Inc.
47140803,TX988,Baby,Male,Medium,Short,[],Kipper,"You’ll have heart eyes as soon as you meet Kipper!

Kipper comes trampling up to you, ears flopping in the...",adopted,3/16/20 18:54,1/17/20 15:43,4.9128,Hound,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47140803,TX988,SNIPSA Inc.
47140780,TX988,Baby,Female,Medium,Short,[],Dumpling,"You’ll have heart eyes as soon as you meet Dumpling!

Dumpling comes trampling up to you, ears flopping in the...",adopted,3/16/20 18:55,1/17/20 15:35,4.9128,Dachshund,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47140780,TX988,SNIPSA Inc.
47140741,TX988,Baby,Female,Medium,Short,[],Dee Dee,"You’ll have heart eyes as soon as you meet these hound mixes!

Dee Dee, Thunderbolt, Dumpling, Kipper, and Freckles come...",adopted,1/29/20 20:11,1/17/20 15:28,4.9128,Hound,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47140741,TX988,SNIPSA Inc.
47140563,TX988,Young,Male,Small,Short,[],Fenris,The sweet and social Fenris loves to have all of the attention! He’s the first to run straight up to...,adopted,2/7/20 18:18,1/17/20 15:10,4.9128,Jack Russell Terrier,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47140563,TX988,SNIPSA Inc.
47133630,TX988,Baby,Male,Medium,Short,[],Oakley,"Oakley may nap a lot but while he sleeps, he’s dreaming of play time, treats, and snuggles. And as soon...",adopted,2/17/20 17:01,1/16/20 21:43,4.9128,Labrador Retriever,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47133630,TX988,SNIPSA Inc.
47133371,TX988,Baby,Female,Medium,Short,[],Mariah,Looking for a happy-go-lucky gal? Look no further than Mariah! This doe eyed gal would love nothing more than to...,adopted,3/9/20 15:14,1/16/20 21:40,4.9128,Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47133371,TX988,SNIPSA Inc.
47132387,TX988,Young,Male,Small,Long,[],Cognac,"It&#039;s hard not to drown in Cognac’s puppy dog eyes!

This sweet boy loves to follow you around everywhere! Whether...",adopted,1/29/20 20:11,1/16/20 21:18,4.9128,Chihuahua,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47132387,TX988,SNIPSA Inc.
47132083,TX988,Adult,Male,Medium,Medium,[],Doug,"ac·com·plished
/??kämpliSHt/ adjective

oldie but goodie
completed; effected: knows what “no” means and won’t poop on your new rug
highly...",adopted,3/25/20 21:02,1/16/20 20:13,4.9128,Australian Cattle Dog / Blue Heeler,Brown / Chocolate,TRUE,TRUE,FALSE,TRUE,San Antonio,78209,47132083,TX988,SNIPSA Inc.
47123870,TX988,Young,Female,Medium,Wire,[],Miss Petunia,Scruffy coat? Check. Merle pattern? Double check. Ridgeback? Triple check…Miss Petunia hits the trifecta when it comes to unique looking...,adopted,1/21/20 22:01,1/15/20 22:14,4.9128,Airedale Terrier,Merle (Blue),TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47123870,TX988,SNIPSA Inc.
47104291,TX988,Baby,Female,Medium,Short,[],Charley,"The Sandwich Shop is open and Kneader, Hearthstone, Charley, and Zito (wow that was a mouthful) are ready to find...",adopted,1/13/20 22:36,1/13/20 22:31,4.9128,Plott Hound,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47104291,TX988,SNIPSA Inc.
47103573,TX988,Baby,Female,Medium,Short,[],Olivia,These 7 siblings were being surrendered to a local shelter when a SNIPSA employee had popped in. She saw these...,adopted,1/21/20 22:01,1/13/20 21:52,4.9128,Hound,Gray / Blue / Silver,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47103573,TX988,SNIPSA Inc.
47103519,TX988,Baby,Female,Medium,Short,[],Patches,These 7 siblings were being surrendered to a local shelter when a SNIPSA employee had popped in. She saw these...,adopted,1/21/20 22:01,1/13/20 21:25,4.9128,Hound,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47103519,TX988,SNIPSA Inc.
47103488,TX988,Baby,Male,Medium,Short,[],Shamu,"If you&#039;ve been searching for that fun-loving, loyal best friend, Shamu is the one for you! As lively as they...",adopted,4/20/20 15:20,1/13/20 21:21,4.9128,Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47103488,TX988,SNIPSA Inc.
47103437,TX988,Baby,Female,Medium,Short,[],Dice,These 7 siblings were being surrendered to a local shelter when a SNIPSA employee had popped in. She saw these...,adopted,1/29/20 20:11,1/13/20 21:16,4.9128,Hound,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47103437,TX988,SNIPSA Inc.
47103220,TX988,Baby,Male,Medium,Short,[],Choccy,These 7 siblings were being surrendered to a local shelter when a SNIPSA employee had popped in. She saw these...,adopted,2/4/20 23:11,1/13/20 21:00,4.9128,Hound,"Tricolor (Brown, Black, & White)",TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47103220,TX988,SNIPSA Inc.
47078958,TX988,Young,Female,Small,Long,[],Tippy,"If you’re looking for a sweet and sassy gal, little miss Tippy is the one for you! She loves showing...",adopted,1/21/20 22:02,1/10/20 18:47,4.9128,Miniature Schnauzer,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47078958,TX988,SNIPSA Inc.
47078461,TX988,Young,Female,Small,Wire,[],Nellie,"With the coolest mohawk and the friendliest personality to boot, Nellie puts a smile on everybody’s face!

This gray and...",adopted,1/21/20 22:02,1/10/20 18:29,4.9128,Terrier,,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47078461,TX988,SNIPSA Inc.
47078292,TX988,Young,Male,Small,Long,[],Marvin,Marvin was found out in a rural area outside of San Antonio. He was so severely matted that he could...,adopted,2/10/20 16:45,1/10/20 18:03,4.9128,Shih Tzu,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47078292,TX988,SNIPSA Inc.
47078239,TX988,Young,Male,Large,Medium,[],Starsky,"Say &quot;hi&quot; to the fan-favorite, Starsky!

Found roaming the streets along with a fellow street dog pal, Hutch, Starsky realized...",adopted,2/24/20 18:03,1/10/20 17:33,4.9128,Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47078239,TX988,SNIPSA Inc.
47078167,TX988,Young,Male,Medium,Short,[],Hutch,"Meet the famous, Hutch!

Found roaming the streets along with a fellow street dog pal, Starsky, Hutch realized he would...",adopted,2/10/20 16:46,1/10/20 17:32,4.9128,Basset Hound,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47078167,TX988,SNIPSA Inc.
47077616,TX988,Baby,Female,Large,Long,[],Snow,"We&#039;re not entirely sure if Snow is a dog or an actual seal pup...either way, she is absolutely adorable. 

Snow...",adopted,1/21/20 22:03,1/10/20 16:42,4.9128,Great Pyrenees,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47077616,TX988,SNIPSA Inc.
47077301,TX988,Young,Male,Medium,Curly,[],Meyer,Meyer is just as sweet as his coat is curly-always wanting to make sure that you are happy. Meyer thrives...,adopted,1/29/20 20:12,1/10/20 16:22,4.9128,Wheaten Terrier,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47077301,TX988,SNIPSA Inc.
47077126,TX988,Young,Male,Medium,Curly,[],OScar,"This curly coated cutie steals your heart with just one look! With his sweet brown eyes and fluffy fur, Oscar...",adopted,1/26/20 22:26,1/10/20 16:04,4.9128,Wheaten Terrier,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47077126,TX988,SNIPSA Inc.
47062092,TX988,Baby,Female,Medium,Short,[],Panera,"The Sandwich Shop is open and Panera, Subway, Blimpie, Byrd, Lorraine, Which Wich, Rise, Kneader, Hearthstone, Charley, Philly, Potbelly, Zoe,...",adopted,1/13/20 16:37,1/8/20 22:52,4.9128,Catahoula Leopard Dog,Merle (Red),TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47062092,TX988,SNIPSA Inc.
47062044,TX988,Baby,Male,Medium,Short,[],Potbelly,"The Sandwich Shop is open and Panera, Subway, Blimpie, Byrd, Lorraine, Which Wich, Rise, Kneader, Hearthstone, Charley, Philly, Potbelly, Zoe,...",adopted,1/21/20 22:03,1/8/20 22:42,4.9128,Plott Hound,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47062044,TX988,SNIPSA Inc.
47062027,TX988,Baby,Male,Medium,Short,[],Quizno,"The Sandwich Shop is open and Panera, Subway, Blimpie, Byrd, Lorraine, Which Wich, Rise, Kneader, Hearthstone, Charley, Philly, Potbelly, Zoe,...",adopted,1/21/20 22:04,1/8/20 22:36,4.9128,Plott Hound,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47062027,TX988,SNIPSA Inc.
47061949,TX988,Baby,Female,Medium,Short,[],Lorraine,"The Sandwich Shop is open and Panera, Subway, Blimpie, Byrd, Lorraine, Which Wich, Rise, Kneader, Hearthstone, Charley, Philly, Potbelly, Zoe,...",adopted,1/21/20 22:04,1/8/20 22:33,4.9128,Catahoula Leopard Dog,Merle (Blue),TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47061949,TX988,SNIPSA Inc.
47061923,TX988,Baby,Male,Medium,Short,[],Blimpie,"The Sandwich Shop is open and Panera, Subway, Blimpie, Byrd, Lorraine, Which Wich, Rise, Kneader, Hearthstone, Charley, Philly, Potbelly, Zoe,...",adopted,1/21/20 22:04,1/8/20 22:24,4.9128,Plott Hound,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47061923,TX988,SNIPSA Inc.
47061837,TX988,Baby,Female,Medium,Short,[],Philly,"The Sandwich Shop is open and Panera, Subway, Blimpie, Byrd, Lorraine, Which Wich, Rise, Kneader, Hearthstone, Charley, Philly, Potbelly, Zoe,...",adopted,1/21/20 22:04,1/8/20 22:18,4.9128,Boxer,Brindle,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47061837,TX988,SNIPSA Inc.
47061580,TX988,Baby,Female,Medium,Short,[],Rise,"The Sandwich Shop is open and Panera, Subway, Blimpie, Byrd, Lorraine, Which Wich, Rise, Kneader, Hearthstone, Charley, Philly, Potbelly, Zoe,...",adopted,1/21/20 22:05,1/8/20 22:12,4.9128,Plott Hound,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47061580,TX988,SNIPSA Inc.
47061417,TX988,Baby,Female,Medium,Short,[],Zoe,"The Sandwich Shop is open and Panera, Subway, Blimpie, Byrd, Lorraine, Which Wich, Rise, Kneader, Hearthstone, Charley, Philly, Potbelly, Zoe,...",adopted,1/21/20 22:05,1/8/20 22:01,4.9128,Plott Hound,Merle (Blue),TRUE,FALSE,FALSE,FALSE,San Antonio,78209,47061417,TX988,SNIPSA Inc.
47061359,TX988,Baby,Female,Medium,Short,[],Hearthstone,"The Sandwich Shop is open and Kneader, Hearthstone and Zito (wow that was a mouthful) are ready to find their...",adopted,2/7/20 18:18,1/8/20 21:51,4.9128,Plott Hound,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47061359,TX988,SNIPSA Inc.
47061239,TX988,Baby,Male,Medium,Short,[],Whichwich,"The Sandwich Shop is open and Panera, Subway, Blimpie, Byrd, Lorraine, Which Wich, Rise, Kneader, Hearthstone, Charley, Philly, Potbelly, Zoe,...",adopted,1/21/20 22:05,1/8/20 21:47,4.9128,Plott Hound,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,47061239,TX988,SNIPSA Inc.
