id,id,organization_id,url,type,species,age,gender,size,coat,tags,name,description,organization_animal_id,photos,videos,status,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,breeds.mixed,breeds.unknown,colors.primary,colors.secondary,colors.tertiary,attributes.spayed_neutered,attributes.house_trained,attributes.declawed,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,primary_photo_cropped.small,primary_photo_cropped.medium,primary_photo_cropped.large,primary_photo_cropped.full,contact.email,contact.phone,contact.address.address1,contact.address.address2,contact.address.city,contact.address.state,contact.address.postcode,contact.address.country,animal_id,animal_type,organization_id
48,48990991,TX1604,https://www.petfinder.com/dog/chanel-48990991/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,Medium,[],Chanel,CHANEL is a young female husky.  She is about 10 to 12 months old.  She weighs about 40 to 45...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/1/?bust=1599324353&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/1/?bust=1599324353&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/1/?bust=1599324353&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/1/?bust=1599324353'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/2/?bust=1599324364&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/2/?bust=1599324364&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/2/?bust=1599324364&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/2/?bust=1599324364'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/3/?bust=1599324382&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/3/?bust=1599324382&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/3/?bust=1599324382&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/3/?bust=1599324382'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/4/?bust=1599324395&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/4/?bust=1599324395&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/4/?bust=1599324395&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/4/?bust=1599324395'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/5/?bust=1599324405&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/5/?bust=1599324405&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/5/?bust=1599324405&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/5/?bust=1599324405'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/6/?bust=1599324414&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/6/?bust=1599324414&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/6/?bust=1599324414&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/6/?bust=1599324414'}]",[],adopted,2020-09-13T11:00:29+0000,2020-09-05T16:47:09+0000,117.4984,Husky,,True,False,Sable,,,False,False,,False,False,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/1/?bust=1599324353&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/1/?bust=1599324353&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/1/?bust=1599324353&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990991/1/?bust=1599324353,john.dupre@valornet.com,(806) 894-2985  ,109 Commerce Drive,,Levelland,TX,79336,US,48990991,dog,tx1604
49,48990617,TX1604,https://www.petfinder.com/dog/sebastian-48990617/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Medium,[],Sebastian,"SEBASTIAN is a young male husky mix, we think probably mixed with heeler.  He is about 10 to 12 months...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/1/?bust=1599323937&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/1/?bust=1599323937&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/1/?bust=1599323937&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/1/?bust=1599323937'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/2/?bust=1599323954&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/2/?bust=1599323954&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/2/?bust=1599323954&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/2/?bust=1599323954'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/3/?bust=1599323967&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/3/?bust=1599323967&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/3/?bust=1599323967&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/3/?bust=1599323967'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/4/?bust=1599323978&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/4/?bust=1599323978&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/4/?bust=1599323978&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/4/?bust=1599323978'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/5/?bust=1599323988&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/5/?bust=1599323988&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/5/?bust=1599323988&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/5/?bust=1599323988'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/6/?bust=1599324014&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/6/?bust=1599324014&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/6/?bust=1599324014&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/6/?bust=1599324014'}]",[],adopted,2020-10-10T14:53:13+0000,2020-09-05T16:40:35+0000,117.4984,Husky,,True,False,"Tricolor (Brown, Black, & White)",,,False,False,,False,False,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/1/?bust=1599323937&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/1/?bust=1599323937&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/1/?bust=1599323937&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48990617/1/?bust=1599323937,john.dupre@valornet.com,(806) 894-2985  ,109 Commerce Drive,,Levelland,TX,79336,US,48990617,dog,tx1604
50,48980391,TX1696,https://www.petfinder.com/dog/chakra-48980391/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Male,Small,Short,[],Chakra,Chakra is a short and chunky little guy with a huge heart! Chakra can be independent but also loves lots...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/4/?bust=1599244725&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/4/?bust=1599244725&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/4/?bust=1599244725&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/4/?bust=1599244725'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/1/?bust=1599244699&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/1/?bust=1599244699&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/1/?bust=1599244699&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/1/?bust=1599244699'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/2/?bust=1599244699&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/2/?bust=1599244699&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/2/?bust=1599244699&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/2/?bust=1599244699'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/3/?bust=1599244706&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/3/?bust=1599244706&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/3/?bust=1599244706&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/3/?bust=1599244706'}]",[],adopted,2020-11-04T12:42:45+0000,2020-09-04T18:50:40+0000,114.5243,Chihuahua,,False,False,White / Cream,Yellow / Tan / Blond / Fawn,,False,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/4/crop/?bust=1599244725&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/4/crop/?bust=1599244725&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/4/crop/?bust=1599244725&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48980391/4/crop/?bust=1599244725,adoptions.spspca@gmail.com,(806) 445-6317,"8901 Highway 87, Building 119",,Lubbock,TX,79407,US,48980391,dog,tx1696
51,48977413,TX1696,https://www.petfinder.com/dog/jasper-48977413/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Short,[],Jasper,I&#039;m the perfect Halloween treat ...my foster mom calls me Jazzy but my name is Jasper. I love to cuddle...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/3/?bust=1599228583&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/3/?bust=1599228583&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/3/?bust=1599228583&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/3/?bust=1599228583'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/1/?bust=1599228577&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/1/?bust=1599228577&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/1/?bust=1599228577&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/1/?bust=1599228577'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/2/?bust=1599228578&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/2/?bust=1599228578&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/2/?bust=1599228578&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/2/?bust=1599228578'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/4/?bust=1599228585&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/4/?bust=1599228585&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/4/?bust=1599228585&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/4/?bust=1599228585'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/5/?bust=1599228587&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/5/?bust=1599228587&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/5/?bust=1599228587&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/5/?bust=1599228587'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/6/?bust=1599228601&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/6/?bust=1599228601&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/6/?bust=1599228601&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/6/?bust=1599228601'}]",[],adopted,2020-11-04T12:36:32+0000,2020-09-04T14:37:41+0000,114.5243,Chihuahua,,True,False,Brown / Chocolate,,,False,False,,False,False,,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/3/?bust=1599228583&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/3/?bust=1599228583&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/3/?bust=1599228583&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977413/3/?bust=1599228583,adoptions.spspca@gmail.com,(806) 445-6317,"8901 Highway 87, Building 119",,Lubbock,TX,79407,US,48977413,dog,tx1696
52,48977240,TX1696,https://www.petfinder.com/dog/d-48977240/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Male,Small,Short,[],D,D or Buddy is a rambunctious sweetheart! He loves as much attention as he can get and is also very...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977240/3/?bust=1599227793&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977240/3/?bust=1599227793&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977240/3/?bust=1599227793&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977240/3/?bust=1599227793'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977240/1/?bust=1599227789&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977240/1/?bust=1599227789&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977240/1/?bust=1599227789&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977240/1/?bust=1599227789'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977240/2/?bust=1599227789&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977240/2/?bust=1599227789&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977240/2/?bust=1599227789&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977240/2/?bust=1599227789'}]",[],adopted,2020-10-21T14:34:21+0000,2020-09-04T14:01:01+0000,114.5243,Chihuahua,,True,False,Brown / Chocolate,White / Cream,,False,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977240/3/?bust=1599227793&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977240/3/?bust=1599227793&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977240/3/?bust=1599227793&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48977240/3/?bust=1599227793,adoptions.spspca@gmail.com,(806) 445-6317,"8901 Highway 87, Building 119",,Lubbock,TX,79407,US,48977240,dog,tx1696
53,48970136,TX1423,https://www.petfinder.com/dog/buddy-48970136/tx/post/post-animal-refuge-center-tx1423/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,,"['Loving', 'Friendly']",Buddy,This guy is as sweet as he is handsome.  He seems to get along fine with other dogs and absolutely...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48970136/1/?bust=1599165666&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48970136/1/?bust=1599165666&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48970136/1/?bust=1599165666&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48970136/1/?bust=1599165666'}]",[],adopted,2020-09-24T19:08:59+0000,2020-09-03T20:42:51+0000,142.7177,Pit Bull Terrier,,False,False,Brindle,,,True,False,,False,True,,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48970136/1/?bust=1599165666&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48970136/1/?bust=1599165666&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48970136/1/?bust=1599165666&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48970136/1/?bust=1599165666,postarc@yahoo.com,(806) 317-8041,,,Post,TX,79356,US,48970136,dog,tx1423
54,48969039,TX1696,https://www.petfinder.com/dog/nicole-48969039/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Large,Short,[],Nicole,"Nicole will be at our adoption event on Saturday from 11-2 at 8901 highway 87 building 119!

Hello ? My...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48969039/3/?bust=1599160774&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48969039/3/?bust=1599160774&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48969039/3/?bust=1599160774&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48969039/3/?bust=1599160774'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48969039/1/?bust=1599160748&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48969039/1/?bust=1599160748&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48969039/1/?bust=1599160748&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48969039/1/?bust=1599160748'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48969039/2/?bust=1599160752&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48969039/2/?bust=1599160752&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48969039/2/?bust=1599160752&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48969039/2/?bust=1599160752'}]",[],adopted,2020-09-21T20:20:38+0000,2020-09-03T19:22:19+0000,114.5243,Shepherd,Labrador Retriever,True,False,White / Cream,,,True,True,,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48969039/3/crop/?bust=1599160774&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48969039/3/crop/?bust=1599160774&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48969039/3/crop/?bust=1599160774&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48969039/3/crop/?bust=1599160774,adoptions.spspca@gmail.com,(806) 445-6317,"8901 Highway 87, Building 119",,Lubbock,TX,79407,US,48969039,dog,tx1696
55,48963361,TX1696,https://www.petfinder.com/dog/april-48963361/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,Short,[],April,"Hello My name is April ? I’m a two year old mix of cuteness.
I am a very special pup...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/3/?bust=1599133683&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/3/?bust=1599133683&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/3/?bust=1599133683&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/3/?bust=1599133683'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/1/?bust=1599133681&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/1/?bust=1599133681&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/1/?bust=1599133681&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/1/?bust=1599133681'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/2/?bust=1599133683&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/2/?bust=1599133683&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/2/?bust=1599133683&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/2/?bust=1599133683'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/4/?bust=1599133684&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/4/?bust=1599133684&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/4/?bust=1599133684&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/4/?bust=1599133684'}]",[],adopted,2020-10-21T14:36:11+0000,2020-09-03T11:50:09+0000,114.5243,Mixed Breed,,True,False,,,,True,False,,False,True,,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/3/?bust=1599133683&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/3/?bust=1599133683&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/3/?bust=1599133683&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963361/3/?bust=1599133683,adoptions.spspca@gmail.com,(806) 445-6317,"8901 Highway 87, Building 119",,Lubbock,TX,79407,US,48963361,dog,tx1696
56,48961049,TX2068,https://www.petfinder.com/dog/tess-48961049/tx/amarillo/panhandle-paws-of-hope-tx2068/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Female,Small,Short,[],Tess,"13 weeks 
Had 1st shot 
Meg’s sister",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48961049/1/?bust=1599103859&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48961049/1/?bust=1599103859&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48961049/1/?bust=1599103859&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48961049/1/?bust=1599103859'}]",[],adopted,2020-09-13T03:49:12+0000,2020-09-03T03:31:42+0000,0.0291,Cattle Dog,,False,False,Merle (Blue),,,False,False,,False,False,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48961049/1/?bust=1599103859&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48961049/1/?bust=1599103859&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48961049/1/?bust=1599103859&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48961049/1/?bust=1599103859,panhandlepawsofhope@gmail.com,,PO Box 2525,,Amarillo,TX,79105,US,48961049,dog,tx2068
57,48961039,TX2068,https://www.petfinder.com/dog/meg-48961039/tx/amarillo/panhandle-paws-of-hope-tx2068/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Female,Small,,[],Meg,13 weeks has 1st shots,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48961039/1/?bust=1599103728&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48961039/1/?bust=1599103728&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48961039/1/?bust=1599103728&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48961039/1/?bust=1599103728'}]",[],adopted,2020-09-06T21:25:49+0000,2020-09-03T03:29:27+0000,0.0291,Cattle Dog,,False,False,Merle (Red),,,False,False,,False,False,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48961039/1/?bust=1599103728&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48961039/1/?bust=1599103728&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48961039/1/?bust=1599103728&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48961039/1/?bust=1599103728,panhandlepawsofhope@gmail.com,,PO Box 2525,,Amarillo,TX,79105,US,48961039,dog,tx2068
